# EMCCD raw fluorescence data file (1 ions, 2 traces)
# trace names: 'rsbRad2' 'bsbRad2'
# format:
# | signalSlot | countcycle 1 .....
# |            | trace 0 | trace 1 |
# |            | ion 0   | ion 0   |
0	50	182.25	180.25	195.75	180.5	174.25	188.75	174.75	179.25	205	177	192	176.25	192.5	169.25	187.5	193.25	189	172	176	185.25	179	184.75	153.5	160.5	169.25	181	165.75	195	212.5	168	168.5	178.25	184.25	163	166.75	189	161.25	185	192.75	162	186.5	180.5	168.25	180.5	178.5	184.75	176.75	162.5	171.5	161.75	188.5	185.5	185.25	175	163.75	165.25	182.5	178.75	182.25	176.75	170	180	158.5	184.75	175.5	176.5	182.25	188.5	189.25	194.5	187	175	171.5	177.5	180	179.25	176.75	168.75	178.5	161.25	172	145.25	162.25	154.25	178.25	165	157.25	162	174.75	198.75	175.5	175.75	177	156	161.5	164.75	175.25	162.75	160.25	182.25	
8.6e-006	50	188.75	194.75	113.75	166	115	173	172.5	177.5	164.75	177.25	190.75	112.75	105	194	108.75	181.75	108.25	111	171.25	151.75	191.75	153.25	173	170.25	167.5	178.5	170.75	155.25	193.5	178.5	113.5	166.75	115.5	186	163.5	191.25	195.75	175.25	170	117	164.75	170.5	194.25	171.75	159.5	180.25	117.5	170	176.5	177.5	182	201.75	108.25	207.75	182.5	171	177.5	184.75	209.5	180	217.5	180.75	168.75	115.25	104	172.25	192	169.5	156.5	113.5	184.5	187.75	174.5	189.75	175.25	166.75	164.25	170.25	197.75	210.25	107.25	162	189.25	174.75	189.5	156.5	159.25	178.25	116.25	180.5	189.75	204.25	188.75	194	190.25	187	136.25	177.75	119	172.75	
1.72e-005	50	167.25	197.25	114.5	178.75	119.25	168.75	189.25	210	182.75	189.75	159.25	182	189.5	146.75	108.75	107.75	153.75	181.25	117.5	183.5	106	116.5	121.5	105.75	177.75	110.75	113.5	181.25	184.5	160.5	181.75	119.5	110.25	182	114.75	110.5	116.25	185	116.25	119.25	115.25	164.5	124.25	176.5	113	151.25	110.75	186.25	111.5	190	110.75	164.5	115.5	111.75	116	174.75	117	166.25	184.25	164	115.75	171.25	114.25	170.5	113.5	204.5	170.5	176.25	113.25	176.75	114	193.5	112.25	192.25	170	190.75	115.25	195.75	109.25	116	190.75	184	190.5	116.25	113	117	119.25	108.25	105.5	184.5	168.5	175.5	182.25	117.75	115.75	178	164.5	178	122	186	
2.58e-005	50	172.75	120	110.75	133.25	115.5	162.25	133	184.25	105.25	181	112	109	162.5	170.75	115.25	173.25	184.75	117.5	123	108	114.75	114.5	113.5	120.5	115	156.75	116.75	117	109.25	107	185.75	181.25	119.75	159.25	183	123.5	173.25	170.5	165.75	161.5	107.75	170.25	113.25	171.5	179.75	184.25	113	164.25	184	167.75	190.25	123.25	122.5	157	179	116.5	117.75	112.5	176.5	185.5	158.5	162.5	183	111.5	114.5	121.5	119.5	107	200	198.75	173	118.25	183.75	166.25	108.75	162.25	175.25	115.75	112.25	164	163.5	109	111.5	110.75	117.25	182.5	169	172	113.5	156.5	108	126.75	162.5	118.75	112.75	179.75	179.25	114.5	112.25	110.25	
3.44e-005	50	177	110.75	196.5	111	108	121.5	175	124.5	198	120.5	109.75	112	107.75	108.25	122	112.25	105.5	114.75	108.25	174	179.25	160	174.5	114.5	113	171.5	118.25	177.25	117.5	117	164.75	175.75	114.75	177.5	168.75	124.5	114.5	195	117.25	113.75	165.25	167.25	123	125.5	173.25	113.25	118.5	157.75	111.5	205.75	114.5	115.75	119	158.5	126.25	164.5	108.25	196.75	160	111.75	160.25	107.75	172.75	183	113	177.5	166	182	103.5	145.75	196.25	169.25	117.75	116.75	176	109.5	119.5	107.75	127	176	170.25	194.75	185	114.25	110	162.25	187.25	107	113	177.75	114.75	175.25	171	113.75	181.75	194.75	107.75	117.5	108.5	123	
4.3e-005	50	103.75	170.75	109.5	172.5	176.5	108	179.5	109	105.25	161	164.75	189.5	186.75	125	113.25	108.5	173.5	114	106.5	181.5	189.5	181.5	185.5	160.75	116.5	115	171.75	170	186	160.5	180.75	112.75	118.5	105.25	108.25	123.5	171	172.25	115.75	173.25	163	113	107.25	113.5	169.75	177.5	150.25	154.25	107	164.75	144.75	104.25	165.5	119.5	112.25	109	107	116	110.75	182.75	105.25	170.75	167.25	180.75	186.25	124.75	106.75	180	198	186.5	121.25	109.75	162	116	173.5	178.5	184.75	188.5	180.75	174	183.5	167	110.75	117	203.25	106	173	113.5	177.5	192.25	180	116.75	172.75	166.5	122.75	110.25	191.5	164.25	200.5	120	
5.16e-005	50	169.25	188	169.25	155.75	193.75	119.75	180	193.25	176	106.75	172	115.75	113	106	108.75	190.5	167	114.5	165.5	196.25	184.25	177.5	177	112.75	195	176	199.5	115.25	206.5	183.5	181.75	178.25	115.75	188	126.75	168.25	116	182.75	180	195.25	169.5	204	176.5	114.25	182.25	119	163.25	158.25	166.25	192.75	183.75	114.25	154	181.75	196.5	117.75	179.25	110.5	162.5	169.25	112	117.75	175.5	175	109.25	160.25	164.5	176.25	174.5	116.75	192.25	165.75	153.25	189.5	117.75	175.75	150	117.75	111.25	110.25	174.25	178	110.25	117.25	113.5	163.5	176	116.75	185.5	173.75	165.5	181.75	120.25	175	117	176	184	108.25	169.75	121.25	
6.02e-005	50	172.75	123.25	110.5	117.25	117.25	120.5	164.25	153.75	165.25	117.5	106.75	164.5	190.75	108.75	115.75	166.5	161	171.75	166	109.25	114.25	176.75	167.5	152	155	123	107	182.5	209.25	122.25	114.75	119.5	195.5	112.25	166	180.25	180	187.5	112.5	119.75	117.75	162.75	173.5	177.5	173.5	181.75	109.25	180	190.5	107.5	176.75	162.5	178.75	111.5	188	174.5	118.5	123.25	119.75	170.5	114.25	116	108	128.25	168.25	170	113	190.5	112.25	181.75	173.25	105.75	189.75	184.25	166.5	182.25	183.5	177.25	110.5	118.25	162	160.25	105.25	182.25	115	170	183	188	188.5	112	174.5	171.25	175	202.75	124.5	153.5	133.25	178.25	121.25	179.25	
6.88e-005	50	158.75	179.25	179.75	181.5	124.25	181.75	166.75	184.75	198	188	162.5	156	181	179.25	114.75	163.75	164.25	160.25	174.75	167.25	106.5	160.75	177.25	172	104	170	188.75	113.75	175.75	155.5	104.25	173.25	157.75	166.5	155.5	107.75	195	153.75	182.5	106.75	108.5	116.5	173.5	178.5	106.5	168.25	171	106	169.25	109.75	166.75	167	104.75	113.25	111.25	118.5	115.75	108.5	172.25	131	153.25	108.75	187.75	108.5	176.25	162.25	187.75	176.75	156.25	188.25	167.75	172.75	178.5	160.25	114	129.75	112.75	164.5	108.5	168.25	104.5	172.75	185.25	201.25	185	120.25	108.75	117.5	170.75	190.25	158	177.5	179.75	145.5	157	125.25	183.25	157	108.25	113	
7.74e-005	50	167.75	109.75	178.25	183	112.5	167.5	109	123.25	154	116	184.5	177.5	117	198	117	107.5	167.5	116	198.25	174.5	173.25	109.75	113.25	195.5	177.25	158	111.75	104.25	161	192	166	112.75	178	161.75	161	164	118.5	113	182.25	157.5	173	159.75	108.5	181.5	114.25	109.75	164.5	176.75	160.5	113	162	178.5	116.25	124	168.5	107.25	189.25	160.25	196	159.75	179	122.75	196.75	177	118.25	166.5	166.75	108	150.75	122.5	174	111.75	180	166.25	117.5	191.25	114.75	111.75	109	104.25	108	106	160.75	190.25	183	116.25	176.75	122.5	163.75	111	174.25	114.5	113.5	153.5	157.25	206.75	162	182.75	111	199.25	
